nlocaltemps	dist	chain	redshift	v1_end_time	f_ref	psdscaleflag	h1l1_relative_phase	l1_optimal_snr	mtotal	logll1	signalmodelflag	alpha	logl	l_peak	nulllogl	samplerate	h1_cplx_snr_arg	m1_source	sky_frame	temperature	deltalogl	h1_cplx_snr_amp	l1v1_delay	mc_source	l1h1_delay	segmentstart	m1	ra	l1_end_time	m2	e_rad	lal_pnorder	v1h1_delay	m2_source	v1l1_delay	psi	domega220	loglh1	af	costheta_jn	a2z	time	segmentlength	a1	mf_source	a2	nifo	ntemps	optimal_snr	phase	dtau220	a1z	cycle	mf	theta_jn	randomseed	h1l1_delay	mc	l1_cplx_snr_amp	h1v1_delay	logprior	logpost	flow	l1_cplx_snr_arg	t0	chi_eff	q	mtotal_source	h1_end_time	eta	lal_approximant	h1_optimal_snr	azimuth	lal_amporder	dec	matched_filter_snr	
1.000000000000000000e+00	4.271075429030759665e+02	0.000000000000000000e+00	9.061704928469978271e-02	1.126259462424714327e+09	2.000000000000000000e+01	0.000000000000000000e+00	-5.029848851326246262e-02	1.520991616364314325e+01	7.149278814099969281e+01	1.110973875694035087e+02	1.000000000000000000e+00	8.087828813275989015e-01	-1.718713226624344679e+04	3.466385560210818451e+00	-1.752479825523077307e+04	4.096000000000000000e+03	-2.064631385098746053e-02	3.769365022049363034e+01	1.000000000000000000e+00	1.000000000000000000e+00	3.376659889873262728e+02	2.129967431044862636e+01	6.883144378662109375e-03	2.814633252173444333e+01	6.912708282470703125e-03	1.126259460390000105e+09	4.110933758024433615e+01	1.413946393105278032e+00	1.126259462417831182e+09	3.038345056075534956e+01	2.996112635040319105e+00	8.000000000000000000e+00	2.956390380859375000e-05	2.785895432377741088e+01	-6.883144378662109375e-03	9.283927476370369414e-01	-5.925564375467137768e-03	2.265686014179209451e+02	6.628736075404182415e-01	-8.753852164781227296e-01	2.265523692192220051e-02	1.126259462412411213e+09	4.000000000000000000e+00	6.108585379371925944e-02	6.255649190923072922e+01	2.265523692192220051e-02	2.000000000000000000e+00	8.000000000000000000e+00	2.664969703963274839e+01	3.605126082664136256e+00	2.067865616968743714e-01	-6.108585379371925944e-02	2.600000000000000000e+04	6.822517661964741364e+01	2.637028416114330476e+00	5.502423860000000000e+08	-6.912708282470703125e-03	3.069687012304000362e+01	1.491578846565463401e+01	-2.956390380859375000e-05	2.315279538283442662e+01	3.608187843701606994e+02	2.000000000000000000e+01	2.965217466227486331e-02	1.126259462424743891e+09	-2.549704328818392859e-02	7.390887897779344629e-01	6.555260454427104833e+01	1.126259462424743891e+09	2.443729344290008765e-01	8.500000000000000000e+01	2.188297974680682145e+01	5.456865325147134627e+00	3.000000000000000000e+00	-1.259164674779227333e+00	2.599538614300585593e+01
1.000000000000000000e+00	3.998706022666209492e+02	0.000000000000000000e+00	8.515293316990632522e-02	1.126259462427971601e+09	2.000000000000000000e+01	0.000000000000000000e+00	-1.050867079357771239e-01	1.461640814422007040e+01	7.573503989402371417e+01	1.098571000084684783e+02	1.000000000000000000e+00	8.186904126919611890e-01	-1.718790671829550411e+04	3.790703808636019634e+00	-1.752479825523077307e+04	4.096000000000000000e+03	1.062971234234860556e-02	3.946012384681830554e+01	1.000000000000000000e+00	1.000000000000000000e+00	3.368915369352689595e+02	2.132708123360075447e+01	9.870767593383789062e-03	3.006587281970316639e+01	6.840705871582031250e-03	1.126259460390000105e+09	4.282026913562265236e+01	1.115790471615465185e+00	1.126259462418100834e+09	3.291477075840106181e+01	3.507634367250503260e+00	8.000000000000000000e+00	-3.030061721801757812e-03	3.033191889575575217e+01	-9.870767593383789062e-03	2.165837632763806031e+00	8.194863452350861777e-02	2.270344369267968432e+02	7.155218405905631185e-01	-8.042511493739563644e-01	1.380667800007427393e-01	1.126259462414659262e+09	4.000000000000000000e+00	1.150964007025277736e-01	6.628440837532355090e+01	1.380667800007427393e-01	2.000000000000000000e+00	8.000000000000000000e+00	2.515674236145656906e+01	5.966281136204700353e+00	1.058374276884259113e-01	1.150964007025277736e-01	2.800000000000000000e+04	7.192872017191426437e+01	2.505210641436018015e+00	5.502423860000000000e+08	-6.840705871582031250e-03	3.262607007861425501e+01	1.492402319413301548e+01	3.030061721801757812e-03	2.207017283582594303e+01	3.589617097710948883e+02	2.000000000000000000e+01	1.157164202781257173e-01	1.126259462424941540e+09	1.250794253354088059e-01	7.686726735451298032e-01	6.979204274257405416e+01	1.126259462424941540e+09	2.457233968257889478e-01	8.500000000000000000e+01	2.047491878377740093e+01	5.292793838771375547e+00	3.000000000000000000e+00	-1.193436057067036815e+00	2.597007079328905377e+01
1.000000000000000000e+00	6.092665802074902786e+02	0.000000000000000000e+00	1.262679672262526642e-01	1.126259462408043146e+09	2.000000000000000000e+01	0.000000000000000000e+00	-1.079128009553240730e-01	1.283671388838617133e+01	7.610613880121300667e+01	1.053840991779215983e+02	1.000000000000000000e+00	7.829554072240122453e-01	-1.719450840874030109e+04	3.925475402218489673e+00	-1.752479825523077307e+04	4.096000000000000000e+03	5.225847377768523538e-02	3.554885751569404562e+01	1.000000000000000000e+00	1.000000000000000000e+00	3.302898464904719731e+02	2.130484819300799160e+01	-9.686231613159179688e-03	2.936515680886689239e+01	7.097482681274414062e-03	1.126259460390000105e+09	4.003753949141643176e+01	2.678167656536534214e+00	1.126259462417729378e+09	3.606859930979657491e+01	3.490402863307977555e+00	8.000000000000000000e+00	1.678371429443359375e-02	3.202488249632590112e+01	9.686231613159179688e-03	1.973647876803802603e+00	8.568825348855192703e-02	2.249057473125467368e+02	7.232973203275657736e-01	-9.213813089864884009e-01	8.018323161888910033e-02	1.126259462406741142e+09	4.000000000000000000e+00	1.599939035425163303e-01	6.408333714871196207e+01	8.018323161888910033e-02	2.000000000000000000e+00	8.000000000000000000e+00	2.630738722789083894e+01	1.146372482886172994e+00	-9.389191356161682989e-02	1.599939035425163303e-01	3.000000000000000000e+04	7.217500986355443615e+01	2.742416002621596238e+00	5.502423860000000000e+08	-7.097482681274414062e-03	3.307303546640267200e+01	1.481760801773035752e+01	-1.678371429443359375e-02	2.326275984320757217e+01	3.535526063336795346e+02	2.000000000000000000e+01	1.601712747330091280e-01	1.126259462424826860e+09	1.221696334954191498e-01	9.008695281469344396e-01	6.757374001201993963e+01	1.126259462424826860e+09	2.493200926471516032e-01	8.500000000000000000e+01	2.296295711152872698e+01	1.165471563486123741e-01	3.000000000000000000e+00	-8.736336260038860546e-01	2.570871641530870733e+01
1.000000000000000000e+00	5.367323615157722543e+02	0.000000000000000000e+00	1.122503588978494976e-01	1.126259462412828207e+09	2.000000000000000000e+01	0.000000000000000000e+00	-1.664762917637752082e-02	1.318434883177499906e+01	7.499355223618277932e+01	1.091063544985827320e+02	1.000000000000000000e+00	7.850504378773348613e-01	-1.718933997757492762e+04	3.824643533104457482e+00	-1.752479825523077307e+04	4.096000000000000000e+03	-2.682838570304860865e-02	3.638409262353474816e+01	1.000000000000000000e+00	1.000000000000000000e+00	3.354582776558454498e+02	2.128839961980967388e+01	-5.061626434326171875e-03	2.923774281248662632e+01	7.082700729370117188e-03	1.126259460390000105e+09	4.046822007869911886e+01	2.559930756043860889e+00	1.126259462417889833e+09	3.452533215748365336e+01	3.390478462587921626e+00	8.000000000000000000e+00	1.214432716369628906e-02	3.104097191903402120e+01	5.061626434326171875e-03	2.199868305194925711e+00	6.243661866655738496e-02	2.263519231572608987e+02	7.110667156153464008e-01	-7.984380675573445885e-01	3.618094166742281959e-02	1.126259462407434702e+09	4.000000000000000000e+00	1.275796824353460923e-01	6.403458607998085483e+01	3.618094166742281959e-02	2.000000000000000000e+00	8.000000000000000000e+00	2.538116623892636525e+01	1.302744722345771544e+00	-8.988172248567209699e-02	1.275796824353460923e-01	3.200000000000000000e+04	7.122249134933393577e+01	2.495492823366583401e+00	5.502423860000000000e+08	-7.082700729370117188e-03	3.251968993655126638e+01	1.486839001398872639e+01	-1.214432716369628906e-02	2.331135051654779744e+01	3.587696281723932543e+02	2.000000000000000000e+01	-1.018075652667119538e-02	1.126259462424972534e+09	8.550177320589372187e-02	8.531467924791789059e-01	6.742506454256877646e+01	1.126259462424972534e+09	2.484300448798690553e-01	8.500000000000000000e+01	2.168816602504897517e+01	6.108285924962011393e+00	3.000000000000000000e+00	-1.068205206509763805e+00	2.590740201966355372e+01
1.000000000000000000e+00	4.816438970278379657e+02	0.000000000000000000e+00	1.014492616104096662e-01	1.126259462419246435e+09	2.000000000000000000e+01	0.000000000000000000e+00	2.354955906891387230e-03	1.409903980311040961e+01	6.914828801222407151e+01	1.101714338458205020e+02	1.000000000000000000e+00	7.969428512044735013e-01	-1.718576748166643665e+04	3.536417082624287112e+00	-1.752479825523077307e+04	4.096000000000000000e+03	-8.397492925735260474e-03	3.251634235855740940e+01	1.000000000000000000e+00	1.000000000000000000e+00	3.390307735643364140e+02	2.139519715792692622e+01	1.578807830810546875e-03	2.730517905236052556e+01	6.998062133789062500e-03	1.126259460390000105e+09	3.581510128110434721e+01	2.086220530197237188e+00	1.126259462417667627e+09	3.333318673111973141e+01	2.879087474013545034e+00	8.000000000000000000e+00	5.419254302978515625e-03	3.026302517320122476e+01	-1.578807830810546875e-03	1.610386817748392652e+00	-3.251030299552110092e-02	2.288593397185159120e+02	6.531605429480362712e-01	-8.419491631295693557e-01	2.295964871316140063e-02	1.126259462409428120e+09	4.000000000000000000e+00	2.131286257887076152e-01	5.990028005774508557e+01	2.295964871316140063e-02	2.000000000000000000e+00	8.000000000000000000e+00	2.557295731743998957e+01	2.866751393300461803e+00	2.495295899845267895e-01	-2.131286257887076152e-01	3.400000000000000000e+04	6.597711923986007321e+01	2.571681957634368132e+00	5.502423860000000000e+08	-6.998062133789062500e-03	3.007526930536252863e+01	1.486448817538974865e+01	-5.419254302978515625e-03	2.266207676011781658e+01	3.616928503244542412e+02	2.000000000000000000e+01	-1.075244883262673617e-02	1.126259462424665689e+09	-9.932140416078440170e-02	9.307020094539270039e-01	6.277936753175863061e+01	1.126259462424665689e+09	2.496779296135766268e-01	8.500000000000000000e+01	2.133525773432127437e+01	5.740129313489033436e+00	3.000000000000000000e+00	-1.255574326438597677e+00	2.604387276280512609e+01
1.000000000000000000e+00	4.247902805656812006e+02	0.000000000000000000e+00	9.015360500990447779e-02	1.126259462416580677e+09	2.000000000000000000e+01	0.000000000000000000e+00	1.103493101347972072e-01	1.541105546408350513e+01	6.874227187914931392e+01	1.095663998187937977e+02	1.000000000000000000e+00	7.734210285205271873e-01	-1.719162456823145476e+04	3.545833083562732302e+00	-1.752479825523077307e+04	4.096000000000000000e+03	6.199668254831104675e-02	3.214314351847626483e+01	1.000000000000000000e+00	1.000000000000000000e+00	3.331736869993183063e+02	2.136985375241232177e+01	-9.255409240722656250e-04	2.744108057058210548e+01	7.164478302001953125e-03	1.126259460390000105e+09	3.504096378301764503e+01	2.300577574445278106e+00	1.126259462417506218e+09	3.370130809613166889e+01	2.897279483716324933e+00	8.000000000000000000e+00	8.090019226074218750e-03	3.091427477857624950e+01	9.255409240722656250e-04	1.647853263085811815e+00	-3.395549924806273712e-02	2.236072871805245086e+02	6.542191609892195059e-01	-7.873724071164112104e-01	2.619522784644336133e-02	1.126259462408520937e+09	4.000000000000000000e+00	2.221335715218138163e-01	6.016013881333618940e+01	2.619522784644336133e-02	2.000000000000000000e+00	8.000000000000000000e+00	2.860970033851755190e+01	3.120635511347802815e+00	1.950547524288208656e-01	-2.221335715218138163e-01	3.600000000000000000e+04	6.558379220525472419e+01	2.477331378164160824e+00	5.502423860000000000e+08	-7.164478302001953125e-03	2.991499290938732969e+01	1.483246072454345388e+01	-8.090019226074218750e-03	2.218419495557328247e+01	3.553578819548915817e+02	2.000000000000000000e+01	-4.835262758648614656e-02	1.126259462424670696e+09	-1.003888990244452412e-01	9.617688687108763013e-01	6.305741829705251433e+01	1.126259462424670696e+09	2.499050535720551691e-01	8.500000000000000000e+01	2.410423869245227380e+01	5.879996149667027439e+00	3.000000000000000000e+00	-1.185044984117989975e+00	2.595032995608150017e+01
1.000000000000000000e+00	5.182374935434976351e+02	0.000000000000000000e+00	1.086394359197922488e-01	1.126259462421054363e+09	2.000000000000000000e+01	0.000000000000000000e+00	-1.223747018422307598e-01	1.469630457624492514e+01	7.382550904551354165e+01	1.058459422948126303e+02	1.000000000000000000e+00	8.194450723518456048e-01	-1.719193667498372088e+04	3.720483588657354623e+00	-1.752479825523077307e+04	4.096000000000000000e+03	5.619881496957472751e-03	3.616820273368885097e+01	1.000000000000000000e+00	1.000000000000000000e+00	3.328615802470521885e+02	2.131521794237738732e+01	3.065586090087890625e-03	2.885580490462827896e+01	6.834983825683593750e-03	1.126259460390000105e+09	4.009749587690949113e+01	1.915488938413326458e+00	1.126259462417988777e+09	3.372801316860405052e+01	3.249553634278804282e+00	8.000000000000000000e+00	3.769397735595703125e-03	3.042288779906274598e+01	-3.065586090087890625e-03	2.533096397190296223e+00	1.041449281753338008e-01	2.270156379522395582e+02	6.945439536227977495e-01	-9.241760243356301752e-01	2.106938078884388124e-02	1.126259462410179853e+09	4.000000000000000000e+00	5.062780476202643348e-02	6.334153689847278912e+01	2.106938078884388124e-02	2.000000000000000000e+00	8.000000000000000000e+00	2.633760411760376385e+01	1.573353346553965526e+00	-1.216310891485079676e-01	5.062780476202643348e-02	3.800000000000000000e+04	7.022292573741557931e+01	2.749669068390680593e+00	5.502423860000000000e+08	-6.834983825683593750e-03	3.199068327247866961e+01	1.467037263954040327e+01	-3.769397735595703125e-03	2.372585452186470789e+01	3.565874347689169213e+02	2.000000000000000000e+01	1.279945833391880616e-01	1.126259462424823761e+09	3.712370670838398279e-02	8.411501125192867301e-01	6.659109053275159340e+01	1.126259462424823761e+09	2.481390468742993849e-01	8.500000000000000000e+01	2.185607518421048212e+01	5.660016061296931689e+00	3.000000000000000000e+00	-1.292791356289220817e+00	2.580706553792096258e+01
1.000000000000000000e+00	4.859909159704344006e+02	1.000000000000000000e+00	1.023066211041831902e-01	1.126259462424398422e+09	2.000000000000000000e+01	0.000000000000000000e+00	-8.856214642459159236e-02	1.469156936574068872e+01	7.365135049137393253e+01	1.111296488455373037e+02	1.000000000000000000e+00	8.153406230894740814e-01	-1.718709918145894335e+04	3.758309250125756673e+00	-1.752479825523077307e+04	4.096000000000000000e+03	-6.257907250248043174e-02	3.656001180472203060e+01	1.000000000000000000e+00	1.000000000000000000e+00	3.376990737718297169e+02	2.132913213626174098e+01	6.575822830200195312e-03	2.892757719291952512e+01	6.865024566650390625e-03	1.126259460390000105e+09	4.030034307999218868e+01	1.442907077361009982e+00	1.126259462417822599e+09	3.335100741138173674e+01	3.302311952574321197e+00	8.000000000000000000e+00	2.892017364501953125e-04	3.025565371091933642e+01	-6.575822830200195312e-03	2.596103433260857685e+00	2.960255976212869053e-02	2.265694249262887752e+02	7.023379955138011610e-01	-9.060739228529975930e-01	6.173788226365173326e-02	1.126259462412112474e+09	4.000000000000000000e+00	6.989336053350464484e-02	6.351335356306704938e+01	6.173788226365173326e-02	2.000000000000000000e+00	8.000000000000000000e+00	2.576842460412608204e+01	9.989535518463328323e-01	1.641788488433476023e-01	6.989336053350464484e-02	4.000000000000000000e+03	7.001119016109977622e+01	2.704707298715830710e+00	5.890187800000000000e+07	-6.865024566650390625e-03	3.188705987225755578e+01	1.491499731562751840e+01	-2.892017364501953125e-04	2.310561289524707007e+01	3.608046866670767940e+02	2.000000000000000000e+01	2.598307392211115022e-02	1.126259462424687624e+09	6.620037439806258917e-02	8.275613769635481454e-01	6.681566551564137058e+01	1.126259462424687624e+09	2.477743075188608979e-01	8.500000000000000000e+01	2.117001408006523633e+01	5.474417448474661718e+00	3.000000000000000000e+00	-1.270530865295110612e+00	2.598936246004820205e+01
1.000000000000000000e+00	4.096702809289740230e+02	1.000000000000000000e+00	8.712314408788524034e-02	1.126259462431129456e+09	2.000000000000000000e+01	0.000000000000000000e+00	1.534755930531397361e-01	1.547135739296312096e+01	7.429785121552066585e+01	1.084037953879342240e+02	1.000000000000000000e+00	7.673934335638352700e-01	-1.718968360742291770e+04	3.622843835864160145e+00	-1.752479825523077307e+04	4.096000000000000000e+03	3.360960121801973705e-02	3.949993495936217158e+01	1.000000000000000000e+00	1.000000000000000000e+00	3.351146478078553628e+02	2.134877522732619326e+01	1.335501670837402344e-02	2.931217934742422671e+01	7.206678390502929688e-03	1.126259460390000105e+09	4.294129348428877790e+01	9.996414886300046820e-01	1.126259462417774439e+09	3.135655773123189505e+01	3.283221067470790899e+00	8.000000000000000000e+00	-6.148338317871093750e-03	2.884361160164663573e+01	-1.335501670837402344e-02	2.861275998647625496e+00	5.547859866220831299e-02	2.267108524199193198e+02	6.947897779652320027e-01	-9.938330698932260621e-01	6.641925542104455682e-02	1.126259462418122053e+09	4.000000000000000000e+00	6.961672068471419506e-02	6.506032549353801642e+01	6.641925542104455682e-02	2.000000000000000000e+00	8.000000000000000000e+00	2.527180296885851618e+01	1.153977759919325052e+00	-1.199532288221090981e-01	6.961672068471419506e-02	6.000000000000000000e+03	7.072858560591623700e+01	3.030477586603036677e+00	5.890187800000000000e+07	-7.206678390502929688e-03	3.186594857223980171e+01	1.484896601607936795e+01	6.148338317871093750e-03	2.269560475609919692e+01	3.578102525639545775e+02	2.000000000000000000e+01	-1.198659918351198256e-01	1.126259462424981117e+09	6.826726706669461464e-02	7.302192176093748044e-01	6.834354656100880732e+01	1.126259462424981117e+09	2.439220130192808755e-01	8.500000000000000000e+01	1.998252050458128792e+01	5.049478753089782224e+00	3.000000000000000000e+00	-1.020302759154704031e+00	2.589631856748241390e+01
1.000000000000000000e+00	5.100955451508435203e+02	1.000000000000000000e+00	1.070449382267939092e-01	1.126259462425203085e+09	2.000000000000000000e+01	0.000000000000000000e+00	1.201942497951260513e-01	1.486354277087357545e+01	7.428389870325636934e+01	1.081919712524559145e+02	1.000000000000000000e+00	7.796294157752683418e-01	-1.718904214953171322e+04	3.716720337480245551e+00	-1.752479825523077307e+04	4.096000000000000000e+03	-3.982889187941314468e-02	3.752556774025329389e+01	1.000000000000000000e+00	1.000000000000000000e+00	3.357561056990598445e+02	2.135084808059845685e+01	7.353305816650390625e-03	2.896074588761004520e+01	7.120847702026367188e-03	1.126259460390000105e+09	4.154248982093407960e+01	1.394697269764303416e+00	1.126259462417849779e+09	3.274140888232228264e+01	3.288926671630072462e+00	8.000000000000000000e+00	-2.324581146240234375e-04	2.957550118495256442e+01	-7.353305816650390625e-03	2.876458906495806822e+00	8.245754687139220107e-02	2.275641344466021110e+02	7.005664269406155498e-01	-9.970747716214175549e-01	5.871630784360606925e-02	1.126259462413153410e+09	4.000000000000000000e+00	7.590975111157660660e-02	6.381214225357579295e+01	5.871630784360606925e-02	2.000000000000000000e+00	8.000000000000000000e+00	2.592931386382020875e+01	1.138717032050308831e+00	5.278846771980726799e-02	7.590975111157660660e-02	8.000000000000000000e+03	7.064290907922919871e+01	3.065085717272892474e+00	5.890187800000000000e+07	-7.120847702026367188e-03	3.206084714215113962e+01	1.490117114192684511e+01	2.324581146240234375e-04	2.329244840358621360e+01	3.590485541026460510e+02	2.000000000000000000e+01	-1.600231416745391544e-01	1.126259462424970627e+09	6.833156033324366829e-02	7.881426708762949707e-01	6.710106892520586541e+01	1.126259462424970627e+09	2.464906825136631285e-01	8.500000000000000000e+01	2.124627999784693699e+01	5.425703666713626916e+00	3.000000000000000000e+00	-1.223038211048387724e+00	2.591355744900092262e+01
1.000000000000000000e+00	4.777993272897054453e+02	1.000000000000000000e+00	1.006902659262361582e-01	1.126259462426734924e+09	2.000000000000000000e+01	0.000000000000000000e+00	-9.220036485979798968e-02	1.441548677879142915e+01	7.338389626992623960e+01	1.122757309982553124e+02	1.000000000000000000e+00	8.155058483883428355e-01	-1.718668546221539145e+04	3.718756020891667902e+00	-1.752479825523077307e+04	4.096000000000000000e+03	-4.307894824877878809e-02	3.708006416788530402e+01	1.000000000000000000e+00	1.000000000000000000e+00	3.381127930153816123e+02	2.129249057348527785e+01	8.947849273681640625e-03	2.879987365299719926e+01	6.863832473754882812e-03	1.126259460390000105e+09	4.081366568951157348e+01	1.195366484942838925e+00	1.126259462417787075e+09	3.257023058041466612e+01	3.266763785482389437e+00	8.000000000000000000e+00	-2.084016799926757812e-03	2.959073191494671917e+01	-8.947849273681640625e-03	2.587868808854759006e+00	2.368787120529521756e-02	2.258370620171262999e+02	6.992257770799080729e-01	-9.488051395033693103e-01	7.465594412205936448e-02	1.126259462413699627e+09	4.000000000000000000e+00	5.643617899820607686e-02	6.340403229734963730e+01	7.465594412205936448e-02	2.000000000000000000e+00	8.000000000000000000e+00	2.493684489374043167e+01	1.028145065988487650e+00	1.504886224780665471e-01	5.643617899820607686e-02	1.000000000000000000e+04	6.978820117016543634e+01	2.820227618645017031e+00	5.890187800000000000e+07	-6.863832473754882812e-03	3.169974058975948950e+01	1.501440338288179355e+01	2.084016799926757812e-03	2.309246724021734209e+01	3.612052602555989438e+02	2.000000000000000000e+01	4.912141661101935425e-02	1.126259462424650908e+09	6.452272088775265479e-02	7.980226728025723304e-01	6.667079608283202674e+01	1.126259462424650908e+09	2.468453228316370152e-01	8.500000000000000000e+01	2.034797223766923224e+01	5.344190709162687014e+00	3.000000000000000000e+00	-1.218110522655606820e+00	2.602718637454767858e+01
1.000000000000000000e+00	4.151311374039156021e+02	1.000000000000000000e+00	8.821895726272993565e-02	1.126259462427172422e+09	2.000000000000000000e+01	0.000000000000000000e+00	3.823703685932722252e-02	1.510801255184325953e+01	7.330433749978861613e+01	1.113129108017237741e+02	1.000000000000000000e+00	7.929135416064442277e-01	-1.718792769120138837e+04	3.742183830682039858e+00	-1.752479825523077307e+04	4.096000000000000000e+03	-5.552031422835031899e-02	3.709291505492004148e+01	1.000000000000000000e+00	1.000000000000000000e+00	3.368705640293846955e+02	2.127242722239149231e+01	9.328603744506835938e-03	2.913998727535371458e+01	7.026672363281250000e-03	1.126259460390000105e+09	4.036521334290010543e+01	1.197227102399715637e+00	1.126259462417843819e+09	3.293912415688851070e+01	3.317533694534688493e+00	8.000000000000000000e+00	-2.301931381225585938e-03	3.026883876360920667e+01	-9.328603744506835938e-03	2.609361642790926972e+00	1.327509367791778958e-02	2.255576532276572834e+02	7.007964177029970543e-01	-8.467827602404309761e-01	7.814271718771702291e-02	1.126259462414362192e+09	4.000000000000000000e+00	5.561653146940333248e-02	6.404422012399456321e+01	7.814271718771702291e-02	2.000000000000000000e+00	8.000000000000000000e+00	2.599475499278567625e+01	1.086677400542301886e+00	2.703575268686189692e-01	5.561653146940333248e-02	1.200000000000000000e+04	6.969413444203810570e+01	2.580704045545419323e+00	5.890187800000000000e+07	-7.026672363281250000e-03	3.171068656743463521e+01	1.498763835853106308e+01	2.301931381225585938e-03	2.263556435062685424e+01	3.595061283800115461e+02	2.000000000000000000e+01	-9.375735108767743742e-02	1.126259462424870491e+09	6.573861773965715416e-02	8.160275006370606432e-01	6.736175381852925170e+01	1.126259462424870491e+09	2.474343288902382532e-01	8.500000000000000000e+01	2.115361065795393358e+01	5.316021995106662068e+00	3.000000000000000000e+00	-1.187753526434614626e+00	2.595655191918755023e+01
1.000000000000000000e+00	6.011615495278758772e+02	1.000000000000000000e+00	1.247127313893197920e-01	1.126259462419641733e+09	2.000000000000000000e+01	0.000000000000000000e+00	-4.639824992183205765e-02	1.417349090692125024e+01	7.541545428012747720e+01	1.089342084870113467e+02	1.000000000000000000e+00	8.070739107722459948e-01	-1.718967006578165092e+04	3.827636097728707831e+00	-1.752479825523077307e+04	4.096000000000000000e+03	2.422743052836371161e-02	3.585387775119708920e+01	1.000000000000000000e+00	1.000000000000000000e+00	3.351281894491221465e+02	2.127567134956791506e+01	2.107143402099609375e-03	2.910208045061351712e+01	6.925106048583984375e-03	1.126259460390000105e+09	4.032531277644763890e+01	2.032413804356094200e+00	1.126259462417534590e+09	3.509014150367983831e+01	3.371037716997200562e+00	8.000000000000000000e+00	4.817962646484375000e-03	3.119920360493667388e+01	-2.107143402099609375e-03	2.502446932404858160e+00	-2.683066155940043440e-03	2.261939809621089807e+02	7.099805560517838954e-01	-9.539807604392248619e-01	4.370388953316348829e-02	1.126259462409409285e+09	4.000000000000000000e+00	1.137868318326613060e-01	6.368204363913655897e+01	4.370388953316348829e-02	2.000000000000000000e+00	8.000000000000000000e+00	2.553910153045254461e+01	1.243567932791263653e+00	2.004117771121766145e-01	1.137868318326613060e-01	1.400000000000000000e+04	7.162400524182713468e+01	2.837038560173630763e+00	5.890187800000000000e+07	-6.925106048583984375e-03	3.273148039272125231e+01	1.480943595776924049e+01	-4.817962646484375000e-03	2.363335869763873731e+01	3.587615481467609015e+02	2.000000000000000000e+01	7.062568045019587681e-02	1.126259462424459696e+09	8.117786082323213970e-02	8.701765488642299040e-01	6.705308135613375953e+01	1.126259462424459696e+09	2.487952939403555719e-01	8.500000000000000000e+01	2.124518445422830837e+01	5.711083251081018552e+00	3.000000000000000000e+00	-1.272139409604094995e+00	2.589171127073435841e+01
1.000000000000000000e+00	4.491418623318264736e+02	1.000000000000000000e+00	9.501074508690739162e-02	1.126259462427477360e+09	2.000000000000000000e+01	0.000000000000000000e+00	-1.736226835602794338e-02	1.450420963362630999e+01	7.340000098028150433e+01	1.113509691304407170e+02	1.000000000000000000e+00	8.034599856197092160e-01	-1.718812549234692051e+04	3.722804873000126413e+00	-1.752479825523077307e+04	4.096000000000000000e+03	1.475921183935494270e-02	3.724885174411738120e+01	1.000000000000000000e+00	1.000000000000000000e+00	3.366727628838525561e+02	2.124822628136342573e+01	9.679317474365234375e-03	2.895932880717404601e+01	6.951093673706054688e-03	1.126259460390000105e+09	4.078789290195771855e+01	1.154273647797879443e+00	1.126259462417798042e+09	3.261210807832379288e+01	3.288057961786556405e+00	8.000000000000000000e+00	-2.728223800659179688e-03	2.978245485229049550e+01	-9.679317474365234375e-03	2.537465433188444752e+00	2.816341744766953648e-02	2.253217937534100201e+02	6.996332559238903626e-01	-9.471368215509885502e-01	8.159982355242820229e-02	1.126259462414429188e+09	4.000000000000000000e+00	5.391612774261000940e-02	6.374324863462131674e+01	8.159982355242820229e-02	2.000000000000000000e+00	8.000000000000000000e+00	2.501649954956655009e+01	9.995142999600300504e-01	-1.236146447137219662e-01	5.391612774261000940e-02	1.600000000000000000e+04	6.979954218165667612e+01	2.814987049229051852e+00	5.890187800000000000e+07	-6.951093673706054688e-03	3.171077621436038996e+01	1.493695840768512184e+01	2.728223800659179688e-03	2.288619035410112090e+01	3.595589532379536877e+02	2.000000000000000000e+01	3.212148019538307864e-02	1.126259462424749136e+09	6.621617771127102925e-02	7.995536360927949504e-01	6.703130659640787314e+01	1.126259462424749136e+09	2.468982500567543925e-01	8.500000000000000000e+01	2.038266794650016323e+01	5.298991619453016000e+00	3.000000000000000000e+00	-1.186535773391032444e+00	2.596627823383181877e+01
